	date	title	link
6103	2014-10-20	На Украине на финишную прямую выходит парламентская предвыборная кампания	file:///news/2014-10-20/35500-na_ukraine_na_finishnuyu_pryamuyu_vyhodit_parlamentskaya_predvybornaya_kampaniya
6104	2014-10-20	В Киеве проходит внеочередное заседание Верховной Рады Украины	file:///news/2014-10-20/35489-v_kieve_prohodit_vneocherednoe_zasedanie_verhovnoy_rady_ukrainy
6105	2014-10-20	Глава МИД РФ Сергей Лавров выступил с открытой лекцией по вопросам внешней политики России	file:///news/2014-10-20/35480-glava_mid_rf_sergey_lavrov_vystupil_s_otkrytoy_lektsiey_po_voprosam_vneshney_politiki_rossii
6106	2014-10-20	В Киеве беженцы с юго-востока пикетируют здание правительства Украины	file:///news/2014-10-20/35479-v_kieve_bezhentsy_s_yugo_vostoka_piketiruyut_zdanie_pravitelstva_ukrainy
6107	2014-10-20	Ночь в зоне конфликта на юго-востоке Украины снова выдалась неспокойной	file:///news/2014-10-20/35478-noch_v_zone_konflikta_na_yugo_vostoke_ukrainy_snova_vydalas_nespokoynoy
6108	2014-10-20	Обстрелы Донецка и его пригородов продолжаются, несмотря на перемирие	file:///news/2014-10-20/35469-obstrely_donetska_i_ego_prigorodov_prodolzhayutsya_nesmotrya_na_peremirie
6109	2014-10-20	Петр Порошенко пообещал, что Украина будет получать газ из России	file:///news/2014-10-19/35422-petr_poroshenko_poobeschal_chto_ukraina_budet_poluchat_gaz_iz_rossii
6110	2014-10-19	В Донбассе повреждены инфраструктурные объекты, врачи работают практически в боевых условиях	file:///news/2014-10-19/35413-v_donbasse_povrezhdeny_infrastrukturnye_ob_ekty_vrachi_rabotayut_prakticheski_v_boevyh_usloviyah
6111	2014-10-19	Число погибших в Донецкой и Луганской областях за все время силовой операции составляет 3707 человек	file:///news/2014-10-18/35401-chislo_pogibshih_v_donetskoy_i_luganskoy_oblastyah_za_vse_vremya_silovoy_operatsii_sostavlyaet_3707_chelovek
6112	2014-10-18	На западе Украины лидера Радикальной партии Олега Ляшко забросали яйцами	file:///news/2014-10-18/35400-na_zapade_ukrainy_lidera_radikalnoy_partii_olega_lyashko_zabrosali_yaytsami
6113	2014-10-18	Отопительный сезон на Украине ещё не начался, но уже объявлено о резком повышении цены на тепло	file:///news/2014-10-18/35399-otopitelnyy_sezon_na_ukraine_eschyo_ne_nachalsya_no_uzhe_ob_yavleno_o_rezkom_povyshenii_tseny_na_teplo
6114	2014-10-18	Украина и газ были главными темами форума «Азия — Европа»	file:///news/2014-10-18/35398-ukraina_i_gaz_byli_glavnymi_temami_foruma_aziya_evropa
6115	2014-10-18	Итоги переговоров в Милане в заявлениях Владимира Путина и Петра Порошенко	file:///news/2014-10-18/35397-itogi_peregovorov_v_milane_v_zayavleniyah_vladimira_putina_i_petra_poroshenko
6116	2014-10-18	На Украине вдвое повысили тарифы на отопление	file:///news/2014-10-18/35390-na_ukraine_vdvoe_povysili_tarify_na_otoplenie
6117	2014-10-18	Сегодня во всем мире комментируют итоги саммита, который завершился накануне вечером в Милане	file:///news/2014-10-18/35389-segodnya_vo_vsem_mire_kommentiruyut_itogi_sammita_kotoryy_zavershilsya_nakanune_vecherom_v_milane
6118	2014-10-18	Лидера украинских радикалов Олега Ляшко в Ивано-Франковске закидали яйцами	file:///news/2014-10-18/35383-lidera_ukrainskih_radikalov_olega_lyashko_v_ivano_frankovske_zakidali_yaytsami
6119	2014-10-18	На Украине введены новые коммунальные тарифы	file:///news/2014-10-18/35366-na_ukraine_vvedeny_novye_kommunalnye_tarify
6120	2014-10-18	Россия и Украина договорились о цене на газ на зимний период в 385 долларов за тысячу кубометров	file:///news/2014-10-17/35356-rossiya_i_ukraina_dogovorilis_o_tsene_na_gaz_na_zimniy_period_v_385_dollarov_za_tysyachu_kubometrov
6121	2014-10-17	МВД Украины признало случаи мародёрства в так называемых добровольческих батальонах	file:///news/2014-10-17/35354-mvd_ukrainy_priznalo_sluchai_marodyorstva_v_tak_nazyvaemyh_dobrovolcheskih_batalonah
6122	2014-10-17	Подписанный Порошенко закон о Донбассе в ДНР считают лишённым смысла	file:///news/2014-10-17/35353-podpisannyy_poroshenko_zakon_o_donbasse_v_dnr_schitayut_lishyonnym_smysla
6123	2014-10-17	По завершении встречи с Порошенко Владимир Путин ответил на вопросы журналистов	file:///news/2014-10-17/35350-po_zavershenii_vstrechi_s_poroshenko_vladimir_putin_otvetil_na_voprosy_zhurnalistov
6124	2014-10-17	На Украине продолжается очистка информационного пространства от «сепаратистской прессы»	file:///news/2014-10-17/35335-na_ukraine_prodolzhaetsya_ochistka_informatsionnogo_prostranstva_ot_separatistskoy_pressy
6125	2014-10-17	МВД Украины расформировало батальон «Шахтерск» из-за случаев мародерства	file:///news/2014-10-17/35333-mvd_ukrainy_rasformirovalo_batalon_shahtersk_iz_za_sluchaev_maroderstva
6126	2014-10-17	Силовики обстреляли из миномётов несколько посёлков в Донецкой области, сообщает штаб ДНР	file:///news/2014-10-17/35330-siloviki_obstrelyali_iz_minomyotov_neskolko_posyolkov_v_donetskoy_oblasti_soobschaet_shtab_dnr
6127	2014-10-17	Лидеры «нормандской четверки» провели переговоры по газу и обсудили ситуацию на юго-востоке Украины	file:///news/2014-10-17/35329-lidery_normandskoy_chetverki_proveli_peregovory_po_gazu_i_obsudili_situatsiyu_na_yugo_vostoke_ukrainy
6128	2014-10-17	Один из батальонов МВД Украины «Шахтёрск» прекратил существование со скандалом	file:///news/2014-10-17/35322-odin_iz_batalonov_mvd_ukrainy_shahtyorsk_prekratil_suschestvovanie_so_skandalom
6129	2014-10-17	В Милане будут искать пути выхода из украинского кризиса и способы решения газовой проблемы	file:///news/2014-10-17/35292-v_milane_budut_iskat_puti_vyhoda_iz_ukrainskogo_krizisa_i_sposoby_resheniya_gazovoy_problemy
6130	2014-10-17	В Еврокомиссии допускают, что могут возникнуть затруднения с транзитом газа через Украину	file:///news/2014-10-16/35280-v_evrokomissii_dopuskayut_chto_mogut_vozniknut_zatrudneniya_s_tranzitom_gaza_cherez_ukrainu
6131	2014-10-16	В Донецке продолжаются обстрелы жилых районов	file:///news/2014-10-16/35276-v_donetske_prodolzhayutsya_obstrely_zhilyh_rayonov
6132	2014-10-16	Канцлер ФРГ Ангела Меркель: санкции против России не исключают диалога	file:///news/2014-10-16/35275-kantsler_frg_angela_merkel_sanktsii_protiv_rossii_ne_isklyuchayut_dialoga
6133	2014-10-16	Президент Владимир Путин сделал ряд важных заявлений в интервью сербским СМИ	file:///news/2014-10-16/35274-prezident_vladimir_putin_sdelal_ryad_vazhnyh_zayavleniy_v_intervyu_serbskim_smi
6134	2014-10-16	В Львове антивоенный митинг чуть не закончился трагедией	file:///news/2014-10-16/35261-v_lvove_antivoennyy_miting_chut_ne_zakonchilsya_tragediey
6135	2014-10-16	Обстановка на юго-востоке Украины остается напряженной, несмотря на перемирие	file:///news/2014-10-16/35260-obstanovka_na_yugo_vostoke_ukrainy_ostaetsya_napryazhennoy_nesmotrya_na_peremirie
6136	2014-10-16	Владимир Путин дал эксклюзивное интервью сербским журналистам	file:///news/2014-10-16/35258-vladimir_putin_dal_eksklyuzivnoe_intervyu_serbskim_zhurnalistam
6137	2014-10-16	До прибытия в Белград Президент России ответил на вопросы сербских журналистов	file:///news/2014-10-16/35248-do_pribytiya_v_belgrad_prezident_rossii_otvetil_na_voprosy_serbskih_zhurnalistov
6138	2014-10-16	Один из антивоенных митингов на Украине чуть не обернулся трагедией	file:///news/2014-10-16/35239-odin_iz_antivoennyh_mitingov_na_ukraine_chut_ne_obernulsya_tragediey
6139	2014-10-16	На Украине опубликован и завтра вступит в силу закон о люстрации	file:///news/2014-10-15/35189-na_ukraine_opublikovan_i_zavtra_vstupit_v_silu_zakon_o_lyustratsii
